"Scientific American Supplement, No. 481, March 21, 1885",Various,11735
"Scientific American Supplement, No. 460, October 25, 1884",Various,11734
A Mere Accident,George Moore,11733
Virginia: The Old Dominion,Frank W. Hutchins and Cortelle Hutchins,11731
With the Allies,Richard Harding Davis,11730
"Life of Johnson, Volume 6 (of 6)",James Boswell,11729
Abraham Lincoln,George Haven Putnam,11728
"The Atlantic Monthly, Vol. 3, No. 19, May, 1859",Various,11727
A Ramble of Six Thousand Miles through the United States,Ferrall,11725
Roberta,Luciano Zuccoli,11724
Among the Trees at Elmridge,Ella Rodman Church,11723
First Lessons In Geography,James Monteith,11722
O. Henry Memorial Award Prize Stories of 1920,Various,11721
Fenton's Quest,M. E. Braddon,11720
Kincaid's Battery,George W. Cable,11719
The Camp Fire Girls at School,Hildegard G. Frey,11718
The Palmy Days of Nance Oldfield,Edward Robins,11717
The Eyes of the World,Harold Bell Wright,11715
Contes de la Becasse,Guy de Maupassant,11714
"The World's Great Sermons, Volume 3",Grenville Kleiser,11713
When Hearts Are Trumps,Thomas Winthrop Hall,11711
"Slave Narratives: Arkansas, Pt. 6",Work Projects Administration,11709
The Makers and Teachers of Judaism,Charles Foster Kent,11701
"J. S. Le Fanu's Ghostly Tales, Volume 2",Joseph Sheridan Le Fanu,11700
"J. S. Le Fanu's Ghostly Tales, Volume 1",Joseph Sheridan Le Fanu,11699
The Three Brontes,May Sinclair,11698
Mare Nostrum (Our Sea),Vicente Blasco Ibanez,11697
The Food of the Gods and How It Came to Earth,H.G. Wells,11696
The Evolution of English Lexicography,James Augustus Henry Murray,11694
"The World's Great Sermons, Volume 8",Grenville Kleiser,11693
Driftwood Spars,Percival Christopher Wren,11691
Calvert of Strathore,Carter Goodloe,11690
Are Women People?,Alice Duer Miller,11689
History of Julius Caesar,Jacob Abbott,11688
"The Atlantic Monthly, Vol. 3, No. 17, March, 1859",Various,11687
Without Dogma,Henryk Sienkiewicz,11686
L'Endimione,Pietro Metastasio,11685
Il sogno di Scipione,Pietro Metastasio,11684
Where the Trail Divides,Will Lillibridge,11683
Marco Paul's Voyages and Travels: Vermont,Jacob Abbott,11681
The White Road to Verdun,Kathleen Burke,11679
"La belle Gabrielle, Vol. 2",Auguste Maquet,11678
Ohne den Vater,Agnes Sapper,11677
The Balkan Wars: 1912-1913,Jacob Gould Schurman,11676
Vanishing Roads and Other Essays,Richard Le Gallienne,11675
The Torrent (Entre Naranjos),Vicente Blasco Ibanez,11674
Stickeen,John Muir,11673
A Short History of Women's Rights,Eugene A. Hecker,11672
The Rudder Grangers Abroad and Other Stories,Frank R. Stockton,11671
La Puerta de Bronce y Otros Cuentos,Manuel de Terreros,11669
The Gold Hunters,James Oliver Curwood,11668
Gentle Measures,Jacob Abbott,11667
The Conjure Woman,Charles W. Chesnutt,11666
Collections and Recollections,George William Erskine Russell,11665
The Camp Fire Girls Do Their Bit,Hildegard G. Frey,11664
El Arroyo,Eliseo Reclus,11663
"Scientific American Supplement, No. 598, June 18, 1887",Various,11662
The Piper,Josephine Preston Peabody,11661
Ethel Morton's Enterprise,Mabell S.C. Smith,11660
La Nina de Luzmela,Concha Espina,11657
The Great Shadow and Other Napoleonic Tales,Arthur Conan Doyle,11656
Fate Knocks at the Door,Will Levington Comfort,11655
La Belle-Nivernaise,Alphonse Daudet,11650
"Scientific American Supplement, No. 799, April 25, 1891",Various,11649
"Scientific American Supplement, No. 595, May 28, 1887",Various,11648
"Scientific American Supplement, No. 458, October 11, 1884",Various,11647
Noa Noa,Paul Gauguin,11646
La rotisserie de la Reine Pedauque,Anatole France,11645
La notte del Commendatore,Anton Giulio Barrili,11644
John Caldigate,Anthony Trollope,11643
What to See in England,Gordon Home,11642
Over There,Arnold Bennett,11641
Love and Mr. Lewisham,H. G. Wells,11640
Figures of Earth,James Branch Cabell,11639
Human Nature In Politics,Graham Wallas,11634
Woman: Man's Equal,Thomas Webster,11632
Gossip in a Library,Edmund Gosse,11628
"The World's Great Sermons, Vol. 2 (of 10)",Grenville Kleiser,11627
Dawn of All,Robert Hugh Benson,11626
The Wrong Twin,Harry Leon Wilson,11625
The Reflections of Ambrosine,Elinor Glyn,11624
Plus fort que Sherlock Holmes,Mark Twain,11622
Le Mauvais Genie,Comtesse de Segur,11621
My Brilliant Career,Miles Franklin,11620
From Chaucer to Tennyson,Henry A. Beers,11618
The Grammar of English Grammars,Goold Brown,11615
The Second Generation,David Graham Phillips,11614
Madam Crowl's Ghost and The Dead Sexton,Joseph Sheridan LeFanu,11610
The Golden Canyon,G. A. Henty,11609
From a Girl's Point of View,Lilian Bell,11608
Dio's Rome,Cassius Dio,11607
"The Atlantic Monthly, Vol. 3, No. 16, February, 1859",Various,11606
The Appetite of Tyranny,G.K. Chesterton,11605
"The Atlantic Monthly, Vol. 6, No. 33, July, 1860",Various,11604
The House of Cobwebs and Other Stories,George Gissing,11603
The World of Ice,Robert Michael Ballantyne,11602
"The Life of Marie de Medicis, Vol. 3 (of 3)",Julia Pardoe,11601
"The Life of Marie de Medicis, Vol. 2 (of 3)",Julia Pardoe,11600
Withered Leaves from Memory's Garland,Abigail Stanley Hanna,11599
La Montana,Eliseo Reclus,11598
Mlle Fifi,Guy de Maupassant,11597
La Maison Tellier,Guy de Maupassant,11596
The Pearl Box,A Pastor,11595
"The Autobiography of a Journalist, Volume II",William James Stillman,11594
The Purchase Price,Emerson Hough,11593
Hugo de Groot en zijn rechtsphilosophie,H. Bertens,11591
Les Francais en Amerique 1777-1783,Thomas Balch,11590
Le Docteur Ox,Jules Verne,11589
L'argent des autres,Emile Gaboriau,11588
The School Book of Forestry,Charles Lathrop Pack,11587
Madcap,George Gibbs,11584
The Starman Series: The Runaway Asteroid,Michael D. Cooper,11583
Old Greek Stories,James Baldwin,11582
From Out the Vasty Deep,Mrs. Belloc Lowndes,11581
The Teaching of Jesus,George Jackson,11580
Scott's Last Expedition Volume I,Captain R. F. Scott,11579
"Notes and Queries, No. 3, 1849.11.17",Various,11577
"The Works of Charles and Mary Lamb, Vol. 4: Poems and Plays",Lamb,11576
"Notes and Queries, No. 12, 1850.01.19",Various,11575
Master Skylark,John Bennett,11574
The Crater,James Fenimore Cooper,11573
The Man From Brodney's,George Barr McCutcheon,11572
Mr. Punch's History of the Great War,Punch,11571
"Friends, though divided",G. A. Henty,11565
"An Essay on War, in Blank Verse",Nathaniel Bloomfield,11564
Morning Bells,Frances Ridley Havergal,11563
Inquiries into Human Faculty and Its Development,Francis Galton,11562
People of the Whirlpool,Mabel Osgood Wright,11561
The Barbarism of Berlin,G. K. Chesterton,11560
"Renaissance in Italy, Vol. 3",John Addington Symonds,11559
Poems,Sam G. Goodrich,11558
On Compromise,John Morley,11557
Facing the Flag,Jules Verne,11556
Our Farm of Four Acres and the Money we Made by it,Miss Coulton,11555
The Crimes of England,G.K. Chesterton,11554
The Wonders of Prayer,Various,11553
Slave Narratives: Maryland,Work Projects Administration,11552
Squash Tennis,Richard C. Squires,11550
The Life and Letters of Elizabeth Prentiss,George L. Prentiss,11549
Blackfoot Lodge Tales,George Bird Grinnell,11547
"The Autobiography of a Journalist, Volume I",William James Stillman,11546
Travels in the United States of America,William Priest,11545
"Slave Narratives: Arkansas, Pt. 5",Work Projects Administration,11544
Town and Country Sermons,Charles Kingsley,11536
Views a-foot,J. Bayard Taylor,11535
The Lions of the Lord,Harry Leon Wilson,11534
A Kentucky Cardinal,James Lane Allen,11532
"The Life of Marie de Medicis, Vol. 1 (of 3)",Julia Pardoe,11531
La Espuma,D. Armando Palacio Valdes,11529
"Summer on the Lakes, in 1843",S.M. Fuller,11526
"The Atlantic Monthly, Vol. 3, No. 18, April, 1859",Various,11525
"The Atlantic Monthly, Vol. 8, No. 50, December, 1861",Various,11524
Behind the News: Voices from Goa's Press,Various,11523
Deadly Pollen,Stephen Oliver,11522
A Beleaguered City,Mrs. Oliphant,11521
The Obstacle Race,Ethel M. Dell,11520
Out of Doors--California and Oregon,J. A. Graves,11517
Balcony Stories,Grace E. King,11514
On Land And Sea At The Dardanelles,Thomas Charles Bridges,11513
O. Henry Memorial Award Prize Stories of 1921,Various,11512
Robinsono Kruso,Daniel Defoe,11511
Fascinating San Francisco,Fred Brandt and Andrew Y. Wood,11510
"The Life of Jesus Christ for the Young, Vol. 3",Richard Newton,11509
Reminiscences of a Pioneer,Colonel William Thompson,11508
All Things Considered,G. K. Chesterton,11505
Further Foolishness,Stephen Leacock,11504
Keeping up with Lizzie,Irving Bacheller,11503
An Englishman Looks at the World,H. G. Wells,11502
Laughing Bill Hyde and Other Stories,Rex Beach,11501
De Val van Antwerpen,Jozef Muls,11500
"An Essence Of The Dusk, 5th Edition",F. W. Bain,11499
"Scientific American Supplement, No. 601, July 9, 1887",Various,11498
Valenzia Candiano,Giuseppe Rovani,11497
Poetry,Arthur Thomas Quiller-Couch,11496
La Main Gauche,Guy de Maupassant,11495
Les joies du pardon,Anonymous,11494
The Blotting Book,E. F. Benson,11493
Il Tenente dei Lancieri,Gerolamo Rovetta,11492
American Negro Slavery,Ulrich Bonnell Phillips,11490
Some Historical Account of Guinea,Anthony Benezet,11489
Slave Narratives: Kansas,Work Projects Administration,11485
Le pilote du Danube,Jules Verne,11484
The Life and Letters of Lewis Carroll,Stuart Dodgson Collingwood,11483
Deep Waters,W. W. Jacobs,11482
"Deep Waters, Part 11: Dirty Work",W.W. Jacobs,11481
"Deep Waters, Part 10: Striking Hard",W.W. Jacobs,11480
"Deep Waters, Part 9: The Substitute",W.W. Jacobs,11479
"Deep Waters, Part 8: Bedridden and The Winter Offensive",W.W. Jacobs,11478
"Deep Waters, Part 7: Family Cares",W.W. Jacobs,11477
"Deep Waters, Part 6: Husbandry",W.W. Jacobs,11476
"Deep Waters, Part 5: The Convert",W.W. Jacobs,11475
"Deep Waters, Part 4: Sam's Ghost",W.W. Jacobs,11474
"Deep Waters, Part 3: Made to Measure",W.W. Jacobs,11473
"Deep Waters, Part 2: Paying Off",W.W. Jacobs,11472
"Deep Waters, Part 1: Shareholders",W.W. Jacobs,11471
His Big Opportunity,Amy Le Feuvre,11470
Boy Scouts on Motorcycles,G. Harvey Ralphson,11469
Darkest India,Commissioner Booth-Tucker,11468
Verhaal van het vergaan van het jacht de Sperwer,Hendrik Hamel,11467
"Cuba, Old and New",Albert Gardner Robinson,11464
A Visit To The United States In 1841,Joseph Sturge,11454
La Suggestibilite,Alfred Binet,11453
"Stories by American Authors, Volume 6",Various,11452
The Rome Express,Arthur Griffiths,11451
Fort comme la mort,Guy de Maupassant,11450
Obligations of Christians,William Carey,11449
Cicero,Rev. W. Lucas Collins,11448
"Solitary of Juan Fernandez, or The Real Robinson Crusoe",Saintine,11441
Tales of Three Hemispheres,Lord Dunsany,11440
"The Snow-Drop, A Holiday Gift",Sarah S. Mower,11439
The Willows,Algernon Blackwood,11438
"Stories by American Authors, Volume 5",Various,11437
"Stories by American Authors, Volume 1",Various,11436
Pauvre Blaise,Comtesse de Segur,11434
The Youth's Coronal,Hannah Flagg Gould,11432
"Character Sketches of Romance, Fiction and the Drama, Vol 1",Brewer,11431
Goede Vaer Tromp,Pieter Louwerse,11430
A Grandmother's Recollections,Ella Rodman,11427
The Call of the North,Stewart Edward White,11426
The Trade Union Woman,Alice Henry,11424
"Histoire de la Revolution francaise, VI",Adolphe Thiers,11423
"Slave Narratives: Arkansas, Pt. 7",Work Projects Administration,11422
Russell H. Conwell,Agnes Rush Burr,11421
"The Love Affairs of Great Musicians, Volume 2",Rupert Hughes,11419
The Grafters,Francis Lynde,11418
French Mediaeval Romances from the Lays of Marie de France,France,11417
A Description of Modern Birmingham,Charles Pye,11416
"The Atlantic Monthly, Vol. 8, No. 49, November, 1861",Various,11415
In the Claws of the German Eagle,Albert Rhys Williams,11414
The Refugees,Arthur Conan Doyle,11413
Wanderings in Wessex,Edric Holmes,11410
The Red Rover,James Fenimore Cooper,11409
Bell's Cathedrals: The Churches of Coventry,Frederick W. Woodhouse,11403
The Sky Line of Spruce,Edison Marshall,11402
"The Pirates of Malabar, and An Englishwoman in India",John Biddulph,11399
Mortuary Customs of the North American Indians,H.C. Yarrow,11398
"The Works of Samuel Johnson, LL.D, In Nine Volumes",Samuel Johnson,11397
Faedra,Herman Bang,11396
Cheerful--By Request,Edna Ferber,11395
Fighting in Flanders,E. Alexander Powell,11394
Lectures on Art,Washington Allston,11391
"Scientific American Supplement, No. 446, July 19, 1884",Various,11385
"Scientific American Supplement, No. 531, March 6, 1886",Various,11383
Sermons for the Times,Charles Kingsley,11381
Le socialisme en danger,Ferdinand Domela Nieuwenhuis,11380
Round Anvil Rock,Nancy Huston Banks,11379
The Man Whom the Trees Loved,Algernon Blackwood,11377
Autobiographical Sketches,Annie Besant,11376
Through the Wall,Cleveland Moffett,11373
The Nine-Tenths,James Oppenheim,11372
The Moorland Cottage,Elizabeth Cleghorn Gaskell,11371
Stories of Inventors,Russell Doubleday,11368
A History of China,Wolfram Eberhard,11367
German Classics of The Nineteenth and Twentieth Centuries,Francke,11366
The Fern Lover's Companion,George Henry Tilton,11365
"Clarissa, Volume 6 (of 9)",Samuel Richardson,11364
Bayard: The Good Knight Without Fear And Without Reproach,Hare,11363
Sacred And Profane Love ,E. Arnold Bennett,11360
"The Atlantic Monthly, Vol. 8, No. 48, October, 1861",Various,11358
Jimgrim and Allah's Peace,Talbot Mundy,11357
A Tale of One City: The New Birmingham,Thomas Anderton,11356
Pallieter,Felix Timmermans,11355
The Irrational Knot,George Bernard Shaw,11354
History of Liberia,J.H.T. McPherson,11353
Germany and the Next War,Friedrich von Bernhardi,11352
"Cape Cod Ballads, and Other Verse",Joseph C. Lincoln,11351
The Saint's Tragedy,Charles Kingsley,11346
Education as Service,J. Krishnamurti,11345
"Scientific American Supplement, No. 415, December 15, 1883",Various,11344
Aesop's Fables,Aesop,11339
Cowmen and Rustlers,Edward S. Ellis,11337
"The Einstein Theory of Relativity, A Concise Statement",H.A. Lorentz,11335
"Wilson's Tales of the Borders and of Scotland, XXII",various,11334
The Pearl Story Book,Mrs. Colman,11333
Lands of the Slave and the Free,Henry A. Murray,11329
The Hunted Woman,James Oliver Curwood,11328
English Literature: Modern,G. H. Mair,11327
The Happiest Time of Their Lives ,Alice Duer Miller,11325
This Is the End,Stella Benson,11324
Caleb Williams,William Godwin,11323
The Fairy Godmothers and Other Tales,Mrs. Alfred Gatty,11319
De reis om de wereld in tachtig dagen,Jules Verne,11318
"De Aarde en Haar Volken, Jaargang 1877",Various,11317
"The Atlantic Monthly, Vol. 8, No. 47, September, 1861",Various,11316
Messages and Papers of the Presidents: George Washington,Richardson,11314
A School History of the United States,John Bach McMaster,11313
The Masters of the Peaks,Joseph A. Altsheler,11311
Hindu Tales from the Sanskrit,S. M. Mitra and Nancy Bell,11310
The Booming of Acre Hill,John Kendrick Bangs,11309
The Book of Enterprise and Adventure,Anonymous,11308
El la Biblio,Ludwik Lejzer Zamenhof,11307
La Campagna del 1796 nel Veneto,Eugenio Barbarich,11305
The Lake,George Moore,11304
Vain Fortune,George Moore,11303
Diario de la navegacion empredida en 1781,Basilio Villarino,11302
Les gens de bureau,Emile Gaboriau,11301
"La belle Gabrielle, vol. 1",Auguste Maquet,11300
O cancioneiro portuguez da Vaticana,Teophilo Braga,11299
Travels Through the Empire of Morocco,John Buffa,11297
Tyomiehen vaimo,Minna Canth,11296
Lehtori Hellmanin vaimo,Minna Canth,11295
Juhana Herttuan ja Catharina Jagellonican lauluja,Eino Leino,11294
Jan van Huysums Blomsterstykke,Henrik Wergeland,11293
Sekund vecnosti,Dragutin J. Ilijc,11292
Kameno doba,Jovan Zujovic,11291
Emilie the Peacemaker,Mrs. Thomas Geldart,11290
What is Coming?,H. G. Wells,11289
Ons Vaderland van de vroegste tijden tot de 15de eeuw,Coopman,11288
De omwenteling van 1830,Hendrik Conscience,11287
Meesterstukken van Rembrandt Harmensz. Van Rijn,G. Kielder,11286
Een Heldin,A.C. Kuiper,11285
Plays of Gods and Men,Lord Dunsany,11283
Maggie Miller,Mary J. Holmes,11280
The Slim Princess,George Ade,11279
Folk-Tales of Napoleon,Honore de Balzac and Alexander Amphiteatrof,11278
Egyptian Ideas of the Future Life,E. A. Wallis Budge,11277
Civil Government in the United States,John Fiske,11276
"The Anti-Slavery Examiner, Omnibus",American Anti-Slavery Society,11275
"Anti-Slavery Examiner, Part 4 of 4",American Anti-Slavery Society,11274
"Anti-Slavery Examiner, Part 3 of 4",American Anti-Slavery Society,11273
"Anti-Slavery Examiner, Part 2 of 4",American Anti-Slavery Society,11272
"Anti-Slavery Examiner, Part 1 of 4",American Anti-Slavery Society,11271
